Country,Year,Sector,Site,Station,Reef.zone,benthic_name,benthic_code,cover,Latitude,Longitude,Organization,Period,Source,site.id
Tanzania,2000,NA,Zanzibar,Changuu,NA,Algae-macro/fleshy,AMAC,6,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChanguuNAPre
Tanzania,2000,NA,Zanzibar,Changuu,NA,Bare substrate,BS,36,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChanguuNAPre
Tanzania,2000,NA,Zanzibar,Changuu,NA,Dead Standing coral,DC,12,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChanguuNAPre
Tanzania,2000,NA,Zanzibar,Changuu,NA,Coral,HC,44,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChanguuNAPre
Tanzania,2000,NA,Zanzibar,Changuu,NA,Soft coral,SC,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChanguuNAPre
Tanzania,2000,NA,Zanzibar,Changuu,NA,Spongy,SPG,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChanguuNAPre
Tanzania,2000,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChapwaniNAPre
Tanzania,2000,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,0,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChapwaniNAPre
Tanzania,2000,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,39,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChapwaniNAPre
Tanzania,2000,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,8,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChapwaniNAPre
Tanzania,2000,NA,Zanzibar,Chapwani,NA,Coral,HC,41,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChapwaniNAPre
Tanzania,2000,NA,Zanzibar,Chapwani,NA,Soft coral,SC,9,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChapwaniNAPre
Tanzania,2000,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChapwaniNAPre
Tanzania,2000,NA,Zanzibar,Chumbe,NA,Algae-coralline,ACOR,2,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChumbeNAPre
Tanzania,2000,NA,Zanzibar,Chumbe,NA,Algae-macro/fleshy,AMAC,17,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChumbeNAPre
Tanzania,2000,NA,Zanzibar,Chumbe,NA,Bare substrate,BS,25,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChumbeNAPre
Tanzania,2000,NA,Zanzibar,Chumbe,NA,Dead Standing coral,DC,20,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChumbeNAPre
Tanzania,2000,NA,Zanzibar,Chumbe,NA,Coral,HC,34,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChumbeNAPre
Tanzania,2000,NA,Zanzibar,Chumbe,NA,Soft coral,SC,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChumbeNAPre
Tanzania,2000,NA,Zanzibar,Chumbe,NA,Spongy,SPG,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarChumbeNAPre
Tanzania,2000,NA,Zanzibar,Kwale,NA,Algae-coralline,ACOR,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarKwaleNAPre
Tanzania,2000,NA,Zanzibar,Kwale,NA,Algae-macro/fleshy,AMAC,33,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarKwaleNAPre
Tanzania,2000,NA,Zanzibar,Kwale,NA,Bare substrate,BS,20,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarKwaleNAPre
Tanzania,2000,NA,Zanzibar,Kwale,NA,Dead Standing coral,DC,30,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarKwaleNAPre
Tanzania,2000,NA,Zanzibar,Kwale,NA,Coral,HC,14,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarKwaleNAPre
Tanzania,2000,NA,Zanzibar,Kwale,NA,Soft coral,SC,1,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarKwaleNAPre
Tanzania,2000,NA,Zanzibar,Kwale,NA,Spongy,SPG,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2000NAZanzibarKwaleNAPre
Tanzania,2001,NA,Mafia,Kitutia,NA,Algae-coralline,ACOR,18,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaKitutiaNAPre
Tanzania,2001,NA,Mafia,Kitutia,NA,Algae-macro/fleshy,AMAC,24,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaKitutiaNAPre
Tanzania,2001,NA,Mafia,Kitutia,NA,Bare substrate,BS,29,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaKitutiaNAPre
Tanzania,2001,NA,Mafia,Kitutia,NA,Dead Standing coral,DC,6,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaKitutiaNAPre
Tanzania,2001,NA,Mafia,Kitutia,NA,Coral,HC,19,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaKitutiaNAPre
Tanzania,2001,NA,Mafia,Kitutia,NA,Soft coral,SC,0,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaKitutiaNAPre
Tanzania,2001,NA,Mafia,Kitutia,NA,Spongy,SPG,1,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaKitutiaNAPre
Tanzania,2001,NA,Mafia,Msumbiji,NA,Algae-coralline,ACOR,3,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaMsumbijiNAPre
Tanzania,2001,NA,Mafia,Msumbiji,NA,Algae-macro/fleshy,AMAC,5,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaMsumbijiNAPre
Tanzania,2001,NA,Mafia,Msumbiji,NA,Bare substrate,BS,46,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaMsumbijiNAPre
Tanzania,2001,NA,Mafia,Msumbiji,NA,Dead Standing coral,DC,3,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaMsumbijiNAPre
Tanzania,2001,NA,Mafia,Msumbiji,NA,Coral,HC,27,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaMsumbijiNAPre
Tanzania,2001,NA,Mafia,Msumbiji,NA,Soft coral,SC,4,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaMsumbijiNAPre
Tanzania,2001,NA,Mafia,Msumbiji,NA,Spongy,SPG,9,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaMsumbijiNAPre
Tanzania,2001,NA,Mafia,Utumbi,NA,Algae-coralline,ACOR,8,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaUtumbiNAPre
Tanzania,2001,NA,Mafia,Utumbi,NA,Algae-macro/fleshy,AMAC,5,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaUtumbiNAPre
Tanzania,2001,NA,Mafia,Utumbi,NA,Bare substrate,BS,45,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaUtumbiNAPre
Tanzania,2001,NA,Mafia,Utumbi,NA,Dead Standing coral,DC,3,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaUtumbiNAPre
Tanzania,2001,NA,Mafia,Utumbi,NA,Coral,HC,25,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaUtumbiNAPre
Tanzania,2001,NA,Mafia,Utumbi,NA,Soft coral,SC,4,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaUtumbiNAPre
Tanzania,2001,NA,Mafia,Utumbi,NA,Spongy,SPG,6,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania2001NAMafiaUtumbiNAPre
Tanzania,2001,NA,Tanga,Bunguliani,NA,Coral,HC,52,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaBungulianiNAPre
Tanzania,2001,NA,Tanga,Bunguliani,NA,Recent Dead Coral,RDC,0,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaBungulianiNAPre
Tanzania,2001,NA,Tanga,Bunju,NA,Coral,HC,42,-4.7482026,39.29277,NA,Pre,GCRMN 2015,Tanzania2001NATangaBunjuNAPre
Tanzania,2001,NA,Tanga,Bunju,NA,Recent Dead Coral,RDC,0,-4.7482026,39.29277,NA,Pre,GCRMN 2015,Tanzania2001NATangaBunjuNAPre
Tanzania,2001,NA,Tanga,Chanjale,NA,Coral,HC,32,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2001NATangaChanjaleNAPre
Tanzania,2001,NA,Tanga,Chanjale,NA,Recent Dead Coral,RDC,1,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2001NATangaChanjaleNAPre
Tanzania,2001,NA,Tanga,Chundo,NA,Coral,HC,12,-4.89668,39.28797,NA,Pre,GCRMN 2015,Tanzania2001NATangaChundoNAPre
Tanzania,2001,NA,Tanga,Chundo,NA,Recent Dead Coral,RDC,1,-4.89668,39.28797,NA,Pre,GCRMN 2015,Tanzania2001NATangaChundoNAPre
Tanzania,2001,NA,Tanga,Dambwe,NA,Coral,HC,52,-5.625723471,39.00082111,NA,Pre,GCRMN 2015,Tanzania2001NATangaDambweNAPre
Tanzania,2001,NA,Tanga,Dambwe,NA,Recent Dead Coral,RDC,2,-5.625723471,39.00082111,NA,Pre,GCRMN 2015,Tanzania2001NATangaDambweNAPre
Tanzania,2001,NA,Tanga,Dunguliani,NA,Coral,HC,25,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaDungulianiNAPre
Tanzania,2001,NA,Tanga,Dunguliani,NA,Recent Dead Coral,RDC,1,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaDungulianiNAPre
Tanzania,2001,NA,Tanga,Fungu_Zinga,NA,Coral,HC,40,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania2001NATangaFungu_ZingaNAPre
Tanzania,2001,NA,Tanga,Fungu_Zinga,NA,Recent Dead Coral,RDC,2,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania2001NATangaFungu_ZingaNAPre
Tanzania,2001,NA,Tanga,Gomani,NA,Coral,HC,21,-4.783442586,39.21252251,NA,Pre,GCRMN 2015,Tanzania2001NATangaGomaniNAPre
Tanzania,2001,NA,Tanga,Gomani,NA,Recent Dead Coral,RDC,0,-4.783442586,39.21252251,NA,Pre,GCRMN 2015,Tanzania2001NATangaGomaniNAPre
Tanzania,2001,NA,Tanga,Jambe,NA,Coral,HC,18,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2001NATangaJambeNAPre
Tanzania,2001,NA,Tanga,Jambe,NA,Recent Dead Coral,RDC,0,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2001NATangaJambeNAPre
Tanzania,2001,NA,Tanga,Kichwa_Mtu,NA,Coral,HC,8,-4.75696,39.255311,NA,Pre,GCRMN 2015,Tanzania2001NATangaKichwa_MtuNAPre
Tanzania,2001,NA,Tanga,Kichwa_Mtu,NA,Recent Dead Coral,RDC,1,-4.75696,39.255311,NA,Pre,GCRMN 2015,Tanzania2001NATangaKichwa_MtuNAPre
Tanzania,2001,NA,Tanga,Kipwani,NA,Coral,HC,21,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2001NATangaKipwaniNAPre
Tanzania,2001,NA,Tanga,Kipwani,NA,Recent Dead Coral,RDC,0,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2001NATangaKipwaniNAPre
Tanzania,2001,NA,Tanga,Kisiki_Mtu,NA,Coral,HC,18,-5.755372346,38.87859821,NA,Pre,GCRMN 2015,Tanzania2001NATangaKisiki_MtuNAPre
Tanzania,2001,NA,Tanga,Kisiki_Mtu,NA,Recent Dead Coral,RDC,0,-5.755372346,38.87859821,NA,Pre,GCRMN 2015,Tanzania2001NATangaKisiki_MtuNAPre
Tanzania,2001,NA,Tanga,Kitanga,NA,Coral,HC,65,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2001NATangaKitangaNAPre
Tanzania,2001,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,0,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2001NATangaKitangaNAPre
Tanzania,2001,NA,Tanga,Kitungamwe,NA,Coral,HC,55,-4.773520833,39.39113617,NA,Pre,GCRMN 2015,Tanzania2001NATangaKitungamweNAPre
Tanzania,2001,NA,Tanga,Kitungamwe,NA,Recent Dead Coral,RDC,0,-4.773520833,39.39113617,NA,Pre,GCRMN 2015,Tanzania2001NATangaKitungamweNAPre
Tanzania,2001,NA,Tanga,Kobweni,NA,Coral,HC,23,-4.775145957,39.20896053,NA,Pre,GCRMN 2015,Tanzania2001NATangaKobweniNAPre
Tanzania,2001,NA,Tanga,Kobweni,NA,Recent Dead Coral,RDC,0,-4.775145957,39.20896053,NA,Pre,GCRMN 2015,Tanzania2001NATangaKobweniNAPre
Tanzania,2001,NA,Tanga,Makangaja,NA,Coral,HC,21,-5.7833333,38.86666667,NA,Pre,GCRMN 2015,Tanzania2001NATangaMakangajaNAPre
Tanzania,2001,NA,Tanga,Makangaja,NA,Recent Dead Coral,RDC,0,-5.7833333,38.86666667,NA,Pre,GCRMN 2015,Tanzania2001NATangaMakangajaNAPre
Tanzania,2001,NA,Tanga,Makome_(Kigombe),NA,Coral,HC,49,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2001NATangaMakome_(Kigombe)NAPre
Tanzania,2001,NA,Tanga,Makome_(Kigombe),NA,Recent Dead Coral,RDC,1,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2001NATangaMakome_(Kigombe)NAPre
Tanzania,2001,NA,Tanga,Maziwe,NA,Coral,HC,40,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2001NATangaMaziweNAPre
Tanzania,2001,NA,Tanga,Maziwe,NA,Recent Dead Coral,RDC,1,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2001NATangaMaziweNAPre
Tanzania,2001,NA,Tanga,Mbayai,NA,Coral,HC,7,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaMbayaiNAPre
Tanzania,2001,NA,Tanga,Mbayai,NA,Recent Dead Coral,RDC,0,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaMbayaiNAPre
Tanzania,2001,NA,Tanga,Mijimile_Ndogo,NA,Coral,HC,18,-5.657497831,39.01824474,NA,Pre,GCRMN 2015,Tanzania2001NATangaMijimile_NdogoNAPre
Tanzania,2001,NA,Tanga,Mijimile_Ndogo,NA,Recent Dead Coral,RDC,0,-5.657497831,39.01824474,NA,Pre,GCRMN 2015,Tanzania2001NATangaMijimile_NdogoNAPre
Tanzania,2001,NA,Tanga,Mijira,NA,Coral,HC,30,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaMijiraNAPre
Tanzania,2001,NA,Tanga,Mijira,NA,Recent Dead Coral,RDC,0,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaMijiraNAPre
Tanzania,2001,NA,Tanga,Minyaani,NA,Coral,HC,6,-4.713067,39.238788,NA,Pre,GCRMN 2015,Tanzania2001NATangaMinyaaniNAPre
Tanzania,2001,NA,Tanga,Minyaani,NA,Recent Dead Coral,RDC,0,-4.713067,39.238788,NA,Pre,GCRMN 2015,Tanzania2001NATangaMinyaaniNAPre
Tanzania,2001,NA,Tanga,Mipwa,NA,Coral,HC,20,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaMipwaNAPre
Tanzania,2001,NA,Tanga,Mipwa,NA,Recent Dead Coral,RDC,0,NA,NA,NA,Pre,GCRMN 2015,Tanzania2001NATangaMipwaNAPre
Tanzania,2001,NA,Tanga,Mwani,NA,Coral,HC,16,-4.752479398,39.24286366,NA,Pre,GCRMN 2015,Tanzania2001NATangaMwaniNAPre
Tanzania,2001,NA,Tanga,Mwani,NA,Recent Dead Coral,RDC,1,-4.752479398,39.24286366,NA,Pre,GCRMN 2015,Tanzania2001NATangaMwaniNAPre
Tanzania,2001,NA,Tanga,Mwezi,NA,Coral,HC,30,-4.749571182,39.23445225,NA,Pre,GCRMN 2015,Tanzania2001NATangaMweziNAPre
Tanzania,2001,NA,Tanga,Mwezi,NA,Recent Dead Coral,RDC,0,-4.749571182,39.23445225,NA,Pre,GCRMN 2015,Tanzania2001NATangaMweziNAPre
Tanzania,2001,NA,Tanga,Shenguwe,NA,Coral,HC,51,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2001NATangaShenguweNAPre
Tanzania,2001,NA,Tanga,Shenguwe,NA,Recent Dead Coral,RDC,0,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2001NATangaShenguweNAPre
Tanzania,2001,NA,Tanga,Taa,NA,Coral,HC,34,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2001NATangaTaaNAPre
Tanzania,2001,NA,Tanga,Taa,NA,Recent Dead Coral,RDC,0,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2001NATangaTaaNAPre
Tanzania,2001,NA,Tanga,Upangu,NA,Coral,HC,56,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2001NATangaUpanguNAPre
Tanzania,2001,NA,Tanga,Upangu,NA,Recent Dead Coral,RDC,0,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2001NATangaUpanguNAPre
Tanzania,2001,NA,Tanga,Wamba,NA,Coral,HC,7,-4.92344359,39.26569462,NA,Pre,GCRMN 2015,Tanzania2001NATangaWambaNAPre
Tanzania,2001,NA,Tanga,Wamba,NA,Recent Dead Coral,RDC,0,-4.92344359,39.26569462,NA,Pre,GCRMN 2015,Tanzania2001NATangaWambaNAPre
Tanzania,2001,NA,Zanzibar,Bawe,NA,Algae-coralline,ACOR,2,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarBaweNAPre
Tanzania,2001,NA,Zanzibar,Bawe,NA,Algae-macro/fleshy,AMAC,0,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarBaweNAPre
Tanzania,2001,NA,Zanzibar,Bawe,NA,Bare substrate,BS,26,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarBaweNAPre
Tanzania,2001,NA,Zanzibar,Bawe,NA,Dead Standing coral,DC,14,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarBaweNAPre
Tanzania,2001,NA,Zanzibar,Bawe,NA,Coral,HC,52,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarBaweNAPre
Tanzania,2001,NA,Zanzibar,Bawe,NA,Soft coral,SC,3,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarBaweNAPre
Tanzania,2001,NA,Zanzibar,Bawe,NA,Spongy,SPG,1,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarBaweNAPre
Tanzania,2001,NA,Zanzibar,Changuu,NA,Algae-coralline,ACOR,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChanguuNAPre
Tanzania,2001,NA,Zanzibar,Changuu,NA,Algae-macro/fleshy,AMAC,3,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChanguuNAPre
Tanzania,2001,NA,Zanzibar,Changuu,NA,Bare substrate,BS,38,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChanguuNAPre
Tanzania,2001,NA,Zanzibar,Changuu,NA,Dead Standing coral,DC,10,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChanguuNAPre
Tanzania,2001,NA,Zanzibar,Changuu,NA,Coral,HC,46,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChanguuNAPre
Tanzania,2001,NA,Zanzibar,Changuu,NA,Soft coral,SC,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChanguuNAPre
Tanzania,2001,NA,Zanzibar,Changuu,NA,Spongy,SPG,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChanguuNAPre
Tanzania,2001,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChapwaniNAPre
Tanzania,2001,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,0,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChapwaniNAPre
Tanzania,2001,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,31,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChapwaniNAPre
Tanzania,2001,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,10,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChapwaniNAPre
Tanzania,2001,NA,Zanzibar,Chapwani,NA,Coral,HC,44,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChapwaniNAPre
Tanzania,2001,NA,Zanzibar,Chapwani,NA,Soft coral,SC,12,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChapwaniNAPre
Tanzania,2001,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChapwaniNAPre
Tanzania,2001,NA,Zanzibar,Chumbe,NA,Algae-coralline,ACOR,1,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChumbeNAPre
Tanzania,2001,NA,Zanzibar,Chumbe,NA,Algae-macro/fleshy,AMAC,23,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChumbeNAPre
Tanzania,2001,NA,Zanzibar,Chumbe,NA,Bare substrate,BS,16,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChumbeNAPre
Tanzania,2001,NA,Zanzibar,Chumbe,NA,Dead Standing coral,DC,14,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChumbeNAPre
Tanzania,2001,NA,Zanzibar,Chumbe,NA,Coral,HC,43,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChumbeNAPre
Tanzania,2001,NA,Zanzibar,Chumbe,NA,Soft coral,SC,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChumbeNAPre
Tanzania,2001,NA,Zanzibar,Chumbe,NA,Spongy,SPG,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarChumbeNAPre
Tanzania,2001,NA,Zanzibar,Kwale,NA,Algae-coralline,ACOR,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarKwaleNAPre
Tanzania,2001,NA,Zanzibar,Kwale,NA,Algae-macro/fleshy,AMAC,41,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarKwaleNAPre
Tanzania,2001,NA,Zanzibar,Kwale,NA,Bare substrate,BS,17,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarKwaleNAPre
Tanzania,2001,NA,Zanzibar,Kwale,NA,Dead Standing coral,DC,24,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarKwaleNAPre
Tanzania,2001,NA,Zanzibar,Kwale,NA,Coral,HC,15,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarKwaleNAPre
Tanzania,2001,NA,Zanzibar,Kwale,NA,Soft coral,SC,1,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarKwaleNAPre
Tanzania,2001,NA,Zanzibar,Kwale,NA,Spongy,SPG,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarKwaleNAPre
Tanzania,2001,NA,Zanzibar,Misali_Island,NA,Algae-coralline,ACOR,1,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarMisali_IslandNAPre
Tanzania,2001,NA,Zanzibar,Misali_Island,NA,Algae-macro/fleshy,AMAC,2,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarMisali_IslandNAPre
Tanzania,2001,NA,Zanzibar,Misali_Island,NA,Bare substrate,BS,45,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarMisali_IslandNAPre
Tanzania,2001,NA,Zanzibar,Misali_Island,NA,Dead Standing coral,DC,32,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarMisali_IslandNAPre
Tanzania,2001,NA,Zanzibar,Misali_Island,NA,Coral,HC,16,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarMisali_IslandNAPre
Tanzania,2001,NA,Zanzibar,Misali_Island,NA,Soft coral,SC,0,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarMisali_IslandNAPre
Tanzania,2001,NA,Zanzibar,Misali_Island,NA,Spongy,SPG,2,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania2001NAZanzibarMisali_IslandNAPre
Tanzania,2002,NA,Zanzibar,Bawe,NA,Algae-coralline,ACOR,2,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2002NAZanzibarBaweNAPre
Tanzania,2002,NA,Zanzibar,Bawe,NA,Algae-macro/fleshy,AMAC,0,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2002NAZanzibarBaweNAPre
Tanzania,2002,NA,Zanzibar,Bawe,NA,Bare substrate,BS,25,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2002NAZanzibarBaweNAPre
Tanzania,2002,NA,Zanzibar,Bawe,NA,Dead Standing coral,DC,16,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2002NAZanzibarBaweNAPre
Tanzania,2002,NA,Zanzibar,Bawe,NA,Coral,HC,51,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2002NAZanzibarBaweNAPre
Tanzania,2002,NA,Zanzibar,Bawe,NA,Soft coral,SC,2,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2002NAZanzibarBaweNAPre
Tanzania,2002,NA,Zanzibar,Bawe,NA,Spongy,SPG,1,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2002NAZanzibarBaweNAPre
Tanzania,2002,NA,Zanzibar,Changuu,NA,Algae-coralline,ACOR,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2002NAZanzibarChanguuNAPre
