iucn_sid,am_sid,sciname,cat_code,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
NA,W-Bch-107407,Thalamita poisonii,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Iso-220708,Excirolana orientalis,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Iso-256475,Rocinela orientalis,NE,NA,am,202,Tanzania,28,NA,5426
NA,ITS-551981,Haliporus thetis,NE,NA,am,202,Tanzania,66,NA,5426
NA,ITS-551609,Metapenaeopsis gaillardi,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-551638,Metapenaeopsis tarawensis,NE,NA,am,202,Tanzania,17,NA,5426
NA,ITS-564771,Neaxius acanthus,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-612464,Periclimenes madreporae,NE,NA,am,202,Tanzania,22,NA,5426
NA,ITS-612454,Periclimenes latipollex,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-612532,Pliopontonia furtiva,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-659874,Cinetorhynchus reticulatus,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-612230,Anchistus pectinis,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-612260,Dasycaris zanzibarica,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-612266,Fennera chacei,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-612377,Periclimenes alcocki,NE,NA,am,202,Tanzania,22,NA,5426
NA,SLB-158117,Cuapetes ensifrons,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-659929,Alpheus percyi,NE,NA,am,202,Tanzania,13,NA,5426
NA,ITS-659933,Alpheus rapacida,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-157985,Raymunida lineata,NE,NA,am,202,Tanzania,20,NA,5426
NA,W-Bch-209471,Cryptodromiopsis tridens,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-12773,Etisus demani,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-209125,Pilodius paumotensis,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-211013,Polydectus cupulifer,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-444993,Ocypode pallidula,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Bch-207572,Percnon affine,NE,NA,am,202,Tanzania,9,NA,5426
NA,ITS-93579,Colomastix lunalilo,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Pol-333061,Australaugeneria rutilans,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-3428,Typosyllis hyalina,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Pol-157395,Glycera sphyrabrancha,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Pol-329174,Maldane cristata,NE,NA,am,202,Tanzania,46,NA,5426
NA,URM-Cn-4789,Acropora mossambica,NE,NA,am,202,Tanzania,23,NA,5426
NA,URM-2-1797,Fritillaria haplostoma,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-36707,Oikopleura parva,NE,NA,am,202,Tanzania,20,NA,5426
NA,URM-2-2478,Polysyncraton millepore,NE,NA,am,202,Tanzania,24,NA,5426
NA,URM-2-3512,Boltenia pilosa,NE,NA,am,202,Tanzania,79,NA,5426
NA,URM-2-3549,Culeolus recumbens,NE,NA,am,202,Tanzania,65,NA,5426
NA,URM-2-3566,Halocynthia spinosa,NE,NA,am,202,Tanzania,19,NA,5426
NA,URM-2-3902,Polycarpa albatrossi,NE,NA,am,202,Tanzania,66,NA,5426
NA,ITS-772544,Apionsoma misakianum,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-154816,Aspidosiphon elegans,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-209067,Zozymodes xanthoides,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-141552,Spondylus spinosus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-130743,Alpheus acutocarinatus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-130760,Alpheus chiragricus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-130788,Alpheus facetus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-130898,Alpheus ovaliceps,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-130960,Alpheus polyxo,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-131061,Synalpheus demani,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-505704,Mactra luzonica,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-92918,Turbo bruneus,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-597106,Gymnodoris rubropapulosa,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-527355,Glossodoris pallida,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-95494,Perophora modificata,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Sca-344409,Episiphon subtorquatum,NE,NA,am,202,Tanzania,30,NA,5426
NA,SLB-96340,Compressidens comprimatum,NE,NA,am,202,Tanzania,17,NA,5426
NA,W-Msc-386010,Ischnochiton yerburyi,NE,NA,am,202,Tanzania,14,NA,5426
NA,W-Sca-344500,Compressidentalium subcurvatum,NE,NA,am,202,Tanzania,28,NA,5426
NA,SLB-97714,Notopharyngoides aruensis,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-209587,Chromodoris hamiltoni,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-212482,Sphaerodromia nux,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-101354,Lysiosquilla tredecimdentata,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-682579,Pullosquilla litoralis,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-101678,Pullosquilla thomassini,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-102134,Parvisquilla multituberculata,NE,NA,am,202,Tanzania,24,NA,5426
NA,SLB-103490,Chthamalus malayensis,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Pol-334441,Perinereis floridana,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Pol-209795,Perinereis vancaurica,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-507152,Gari pulcherrima,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Pol-209728,Leocrates claparedii,NE,NA,am,202,Tanzania,27,NA,5426
NA,W-Bch-210267,Hyastenus borradailei,NE,NA,am,202,Tanzania,16,NA,5426
NA,W-Bch-211018,Banareia armata,NE,NA,am,202,Tanzania,16,NA,5426
NA,W-Msc-464157,Epicodakia sweeti,NE,NA,am,202,Tanzania,17,NA,5426
NA,W-Bch-441454,Huenia brevifrons,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-207864,Spondylus anacanthus,NE,NA,am,202,Tanzania,18,NA,5426
NA,SLB-117471,Cycloseris patelliformis,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-593614,Rissoina costata,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Bch-209014,Pseudoliomera granosimana,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-221112,Thyca crystallina,NE,NA,am,202,Tanzania,13,NA,5426
NA,W-Por-178376,Siphonodictyon mucosum,NE,NA,am,202,Tanzania,24,NA,5426
NA,SLB-155210,Philocheras incisus,NE,NA,am,202,Tanzania,25,NA,5426
NA,SLB-155691,Dardanus dearmatus,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-155734,Nematopagurus gardineri,NE,NA,am,202,Tanzania,25,NA,5426
NA,SLB-156239,Metaverruca sculpta,NE,NA,am,202,Tanzania,22,NA,5426
NA,SLB-156460,Armatobalanus cepa,NE,NA,am,202,Tanzania,23,NA,5426
NA,Chn-c41e3e0e-fc12-46eb-a63e-e66e20ec713f,Pyrgoma cancellatum,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-158010,Munidopsis dasypus,NE,NA,am,202,Tanzania,38,NA,5426
NA,SLB-158057,Pachycheles sculptus,NE,NA,am,202,Tanzania,24,NA,5426
NA,W-Por-247850,Callyspongia aerizusa,NE,NA,am,202,Tanzania,26,NA,5426
NA,Chn-f41af29f-5e40-4cb4-8862-220e6e64b329,Michelopagurus limatulus,NE,NA,am,202,Tanzania,17,NA,5426
NA,W-Msc-394955,Anguipecten picturatus,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-186085,Acanthephyra cucullata,NE,NA,am,202,Tanzania,18,NA,5426
NA,SLB-187225,Platylambrus prensor,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-189552,Alpheus roseodigitalis,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-189555,Aniculus erythraeus,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-208780,Caphyra unidentata,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-444085,Cyclodius granulosus,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-444400,Zozymodes pumilus,NE,NA,am,202,Tanzania,22,NA,5426
NA,SLB-190040,Forestiana depressa,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-190045,Galathea mauritiana,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-209145,Liocarpilodes armiger,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-444201,Liomera laevis,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-209570,Notosceles chimmonis,NE,NA,am,202,Tanzania,26,NA,5426
NA,W-Bch-210184,Trapezia speciosa,NE,NA,am,202,Tanzania,1,NA,5426
NA,W-Bch-443857,Tetralia cinctipes,NE,NA,am,202,Tanzania,18,NA,5426
NA,W-Bch-208872,Thalamita philippinensis,NE,NA,am,202,Tanzania,20,NA,5426
NA,W-Bch-208856,Thalamita gracilipes,NE,NA,am,202,Tanzania,22,NA,5426
NA,SLB-190476,Sadayoshia acroporae,NE,NA,am,202,Tanzania,26,NA,5426
NA,W-Bch-443882,Trapezia lutea,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-192974,Zoanthus sansibaricus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-160067,Pseudomaretia alta,NE,NA,am,202,Tanzania,26,NA,5426
NA,ITS-551529,Bentheogennema stephenseni,NE,NA,am,202,Tanzania,39,NA,5426
NA,ITS-551539,Benthesicymus urinator,NE,NA,am,202,Tanzania,9,NA,5426
NA,ITS-551629,Metapenaeopsis quinquedentata,NE,NA,am,202,Tanzania,16,NA,5426
NA,ITS-564718,Bouvieraxius rudis,NE,NA,am,202,Tanzania,15,NA,5426
NA,SLB-155280,Kemponia nilandensis,NE,NA,am,202,Tanzania,19,NA,5426
NA,ITS-659871,Cinetorhynchus hendersoni,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-612330,Periclimenaeus bidentatus,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-659836,Stenopus pyrsonotus,NE,NA,am,202,Tanzania,12,NA,5426
NA,W-Bch-208799,Portunus macrophthalmus,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-12274,Thalamita dakini,NE,NA,am,202,Tanzania,20,NA,5426
NA,W-Bch-207532,Geograpsus crinipes,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-96024,Haliporoides triarthrus,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-96093,Benthonectes filipes,NE,NA,am,202,Tanzania,21,NA,5426
NA,ITS-97045,Plesionika williamsi,NE,NA,am,202,Tanzania,1,NA,5426
NA,ITS-99169,Cloridopsis dubia,NE,NA,am,202,Tanzania,24,NA,5426
NA,SLB-192740,Scyphoproctus armatus,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Pol-327825,Euniphysa aculeata,NE,NA,am,202,Tanzania,28,NA,5426
NA,W-Pol-209642,Paralepidonotus indicus,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Pol-327710,Eunice laticeps,NE,NA,am,202,Tanzania,30,NA,5426
NA,W-Pol-332898,Aglaophamus lyrochaetus,NE,NA,am,202,Tanzania,24,NA,5426
NA,URM-Cn-4932,Montipora solanderi,NE,NA,am,202,Tanzania,23,NA,5426
NA,URM-2-1836,Oikopleura longicauda,NE,NA,am,202,Tanzania,31,NA,5426
NA,URM-2-2525,Trididemnum areolatum,NE,NA,am,202,Tanzania,23,NA,5426
NA,URM-2-2721,Ecteinascidia thurstoni,NE,NA,am,202,Tanzania,23,NA,5426
NA,URM-2-3729,Botryllus gregalis,NE,NA,am,202,Tanzania,14,NA,5426
NA,SLB-38799,Botryllus niger,NE,NA,am,202,Tanzania,23,NA,5426
NA,URM-2-1147,Pallenopsis scoparia,NE,NA,am,202,Tanzania,5,NA,5426
NA,URM-2-43,Achelia nana,NE,NA,am,202,Tanzania,22,NA,5426
NA,URM-2-143,Ammothella tippula,NE,NA,am,202,Tanzania,19,NA,5426
NA,SLB-29572,Tanystylum oculospinosum,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-342047,Octopus wolfi,NE,NA,am,202,Tanzania,22,NA,5426
NA,ITS-772552,Nephasoma cutleri,NE,NA,am,202,Tanzania,94,NA,5426
NA,W-Bch-208965,Lybia plumosa,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-507872,Placamen lamellata,NE,NA,am,202,Tanzania,21,NA,5426
NA,W-Msc-216543,Callista erycina,NE,NA,am,202,Tanzania,14,NA,5426
NA,SLB-190067,Hippa marmorata,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-130214,Galathea tanegashimae,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-130549,Uroptychus remotispinatus,NE,NA,am,202,Tanzania,29,NA,5426
NA,SLB-130976,Alpheus staphylinus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-131111,Synalpheus pescadorensis,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-505953,Arcuatula arcuatula,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-208626,Aplysia oculifera,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-534062,Cratena lineata,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Nem-155995,Baseodiscus hemprichii,NE,NA,am,202,Tanzania,14,NA,5426
NA,W-Sca-344213,Fissidentalium profundorum,NE,NA,am,202,Tanzania,82,NA,5426
NA,W-Sca-344206,Fissidentalium malayanum,NE,NA,am,202,Tanzania,57,NA,5426
NA,W-Bra-235518,Xenobrochus africanus,NE,NA,am,202,Tanzania,24,NA,5426
NA,W-Msc-214545,Gymnodoris inornata,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-599288,Favorinus japonicus,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Sca-344317,Dischides prionotus,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Sca-344534,Paradentalium pseudosexagonum,NE,NA,am,202,Tanzania,29,NA,5426
NA,SLB-101076,Myzostoma attenuatum,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-101351,Lysiosquilla sulcirostris,NE,NA,am,202,Tanzania,23,NA,5426
NA,Chn-82852781-608a-4506-a2fb-97671317e21d,Carinosquilla carinata,NE,NA,am,202,Tanzania,24,NA,5426
NA,SLB-101871,Acanthosquilla acanthocarpus,NE,NA,am,202,Tanzania,25,NA,5426
NA,SLB-101873,Leptosquilla schmeltzii,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-102142,Areosquilla indica,NE,NA,am,202,Tanzania,25,NA,5426
NA,NZ-4654,Cantellius septimus,NE,NA,am,202,Tanzania,23,NA,5426
NA,Chn-910529e8-a14d-4b88-9726-ed72edac0bd6,Savignium dentatum,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-103512,Ibla cumingi,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Pol-328373,Heteromastus similis,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-112411,Myadora quadrata,NE,NA,am,202,Tanzania,5,NA,5426
NA,SLB-112437,Octolasmis weberi,NE,NA,am,202,Tanzania,22,NA,5426
NA,SLB-156498,Solidobalanus maldivensis,NE,NA,am,202,Tanzania,19,NA,5426
NA,W-Pol-130376,Leonnates decipiens,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Pol-334111,Neanthes unifasciata,NE,NA,am,202,Tanzania,26,NA,5426
NA,W-Pol-334446,Perinereis obfuscata,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Pol-209801,Perinereis suluana,NE,NA,am,202,Tanzania,12,NA,5426
NA,W-Pol-326639,Armandia lanceolata,NE,NA,am,202,Tanzania,24,NA,5426
NA,SLB-158430,Laevichlamys lemniscata,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-113972,Anodontia ovum,NE,NA,am,202,Tanzania,16,NA,5426
NA,W-Bch-444102,Pilodius pilumnoides,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-215400,Semipallium fulvicostatum,NE,NA,am,202,Tanzania,20,NA,5426
NA,SLB-152779,Hydropuntia edulis,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-210272,Micippa platipes,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-156197,Calantica kampeni,NE,NA,am,202,Tanzania,25,NA,5426
NA,SLB-156484,Chirona tenuis,NE,NA,am,202,Tanzania,29,NA,5426
NA,SLB-156530,Conopea navicula,NE,NA,am,202,Tanzania,24,NA,5426
NA,SLB-156590,Cantellius secundus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-157987,Munida kuboi,NE,NA,am,202,Tanzania,18,NA,5426
NA,W-Por-166000,Higginsia massalis,NE,NA,am,202,Tanzania,26,NA,5426
NA,W-Bch-238389,Myra grandis,NE,NA,am,202,Tanzania,24,NA,5426
NA,SLB-174475,Bathymunida polae,NE,NA,am,202,Tanzania,20,NA,5426
NA,SLB-174495,Galathea anepipoda,NE,NA,am,202,Tanzania,28,NA,5426
NA,SLB-187000,Culicia tenella,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-189545,Alpheus idiocheles,NE,NA,am,202,Tanzania,14,NA,5426
NA,SLB-189633,Chlorocurtis jactans,NE,NA,am,202,Tanzania,20,NA,5426
NA,W-Bch-209047,Paractaea retusa,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-209528,Ebaliopsis erosa,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-190089,Ligur ensiferus,NE,NA,am,202,Tanzania,8,NA,5426
NA,SLB-190304,Niobafia erosa,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-190321,Pagurixus anceps,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-209148,Palmyria palmyrensis,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-443862,Tetraloides heterodactylus,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-160064,Echinodiscus auritus,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-551552,Lucifer hanseni,NE,NA,am,202,Tanzania,20,NA,5426
NA,ITS-551594,Metapenaeopsis aegyptia,NE,NA,am,202,Tanzania,21,NA,5426
NA,ITS-551660,Penaeopsis jerryi,NE,NA,am,202,Tanzania,20,NA,5426
NA,ITS-551686,Megokris sedili,NE,NA,am,202,Tanzania,9,NA,5426
NA,ITS-551714,Sicyonia fallax,NE,NA,am,202,Tanzania,20,NA,5426
NA,ITS-612565,Tuleariocaris holthuisi,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-612466,Periclimenes mahei,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-612346,Periclimenaeus nobilii,NE,NA,am,202,Tanzania,16,NA,5426
NA,ITS-659883,Anchistioides compressus,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-659924,Alpheus oahuensis,NE,NA,am,202,Tanzania,17,NA,5426
NA,ITS-659947,Synalpheus albatrossi,NE,NA,am,202,Tanzania,19,NA,5426
NA,ITS-660149,Albunea speciosa,NE,NA,am,202,Tanzania,14,NA,5426
NA,W-Bch-209116,Etisus bifrontalis,NE,NA,am,202,Tanzania,9,NA,5426
NA,W-Bch-209000,Neoliomera pubescens,NE,NA,am,202,Tanzania,14,NA,5426
NA,W-Bch-395017,Pachygrapsus fakaravensis,NE,NA,am,202,Tanzania,23,NA,5426
NA,WBD-Eup-40,Euphausia sibogae,NE,NA,am,202,Tanzania,26,NA,5426
NA,WBD-Eup-73,Stylocheiron microphthalma,NE,NA,am,202,Tanzania,26,NA,5426
NA,W-Pol-131210,Neodexiospira pseudocorrugata,NE,NA,am,202,Tanzania,26,NA,5426
NA,W-Pol-209659,Lepidonotus cristatus,NE,NA,am,202,Tanzania,26,NA,5426
NA,W-Pol-130802,Lepidonotus tenuisetosus,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-2396,Neanthes succinea,NE,NA,am,202,Tanzania,23,NA,5426
NA,URM-2-1818,Megalocercus huxleyi,NE,NA,am,202,Tanzania,26,NA,5426
NA,URM-2-2771,Cystodytes solitus,NE,NA,am,202,Tanzania,22,NA,5426
NA,URM-2-2974,Aplidium flavolineatum,NE,NA,am,202,Tanzania,23,NA,5426
NA,URM-2-3312,Asajirus gulosus,NE,NA,am,202,Tanzania,71,NA,5426
NA,SLB-38278,Oligotrema psammatodes,NE,NA,am,202,Tanzania,80,NA,5426
NA,URM-2-3470,Molguloides cyclocarpa,NE,NA,am,202,Tanzania,44,NA,5426
NA,URM-2-3843,Eusynstyela hartmeyeri,NE,NA,am,202,Tanzania,23,NA,5426
NA,URM-2-4175,Brooksia rostrata,NE,NA,am,202,Tanzania,26,NA,5426
NA,URM-2-998,Anoplodactylus glandulifer,NE,NA,am,202,Tanzania,23,NA,5426
NA,URM-2-1150,Pallenopsis spinipes,NE,NA,am,202,Tanzania,25,NA,5426
NA,URM-2-351,Tanystylum duospinum,NE,NA,am,202,Tanzania,14,NA,5426
NA,URM-2-373,Tanystylum rehderi,NE,NA,am,202,Tanzania,14,NA,5426
NA,W-Gtr-114615,Urodasys viviparus,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-154637,Golfingia capensis,NE,NA,am,202,Tanzania,29,NA,5426
NA,ITS-772610,Apionsoma pectinatum,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-154939,Phascolosoma pacificum,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-119286,Gastroptychus investigatoris,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-128674,Electroma zebra,NE,NA,am,202,Tanzania,26,NA,5426
NA,W-Msc-714803,Arcopagia isseli,NE,NA,am,202,Tanzania,25,NA,5426
NA,SLB-130970,Alpheus splendidus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-131036,Neoalpheopsis euryone,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-209584,Chromodoris africana,NE,NA,am,202,Tanzania,22,NA,5426
NA,SLB-93864,Chromodoris reticulata,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-93878,Chromodoris albopunctata,NE,NA,am,202,Tanzania,11,NA,5426
NA,SLB-94100,Leucosolenia canariensis,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-94124,Leucosolenia coriacea,NE,NA,am,202,Tanzania,25,NA,5426
NA,W-Sca-344412,Episiphon virgula,NE,NA,am,202,Tanzania,24,NA,5426
NA,W-Msc-599286,Cratena simba,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Iso-216050,Pseudojanira meganesus,NE,NA,am,202,Tanzania,16,NA,5426
NA,W-Bch-440144,Paradynomene tuberculata,NE,NA,am,202,Tanzania,27,NA,5426
NA,SLB-101698,Alima orientalis,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-101709,Anchisquilla chani,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-101870,Mesacturoides fimbriatus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-101961,Cloridina microphthalma,NE,NA,am,202,Tanzania,24,NA,5426
NA,SLB-102589,Neotrevathana elongatum,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-209462,Cryptodromia bullifera,NE,NA,am,202,Tanzania,21,NA,5426
NA,W-Cum-182575,Nannastacus gibbosus,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-527557,Stomatella auricula,NE,NA,am,202,Tanzania,24,NA,5426
NA,SLB-136881,Eucheuma arnoldii,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Por-171271,Samus anonymus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-155277,Conchodytes biunguiculatus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-155287,Plesionika indica,NE,NA,am,202,Tanzania,21,NA,5426
NA,W-Msc-208134,Chicoreus palmarosae,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-155744,Pylopaguropsis zebra,NE,NA,am,202,Tanzania,24,NA,5426
NA,W-Bch-440188,Lamoha murotoensis,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-156547,Acasta fenestrata,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-157806,Pontonides loloata,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-157856,Exoclimenella maldivensis,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-157940,Upogebia carinicauda,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Por-165740,Axinyssa aplysinoides,NE,NA,am,202,Tanzania,26,NA,5426
NA,W-Msc-511641,Zafra vercoi,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Msc-504632,Arcopsis sculptilis,NE,NA,am,202,Tanzania,26,NA,5426
NA,SLB-174356,Uroptychus tridentatus,NE,NA,am,202,Tanzania,9,NA,5426
NA,SLB-189542,Alpheus bradypus,NE,NA,am,202,Tanzania,5,NA,5426
NA,SLB-189549,Alpheus ochrostriatus,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-189550,Alpheus perplexus,NE,NA,am,202,Tanzania,19,NA,5426
NA,W-Bch-440346,Ashtoret picta,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-189565,Axiopsis pica,NE,NA,am,202,Tanzania,18,NA,5426
NA,SLB-189595,Catapagurus ensifer,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-442269,Furtipodia petrosa,NE,NA,am,202,Tanzania,24,NA,5426
NA,W-Bch-208985,Liomera semigranosa,NE,NA,am,202,Tanzania,19,NA,5426
NA,SLB-190206,Parapontophilus longirostris,NE,NA,am,202,Tanzania,2,NA,5426
NA,SLB-190296,Neocallichirus jousseaumei,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-190324,Pagurixus concolor,NE,NA,am,202,Tanzania,21,NA,5426
NA,SLB-190394,Petrolisthes borradailei,NE,NA,am,202,Tanzania,22,NA,5426
NA,W-Bch-443873,Quadrella serenei,NE,NA,am,202,Tanzania,18,NA,5426
NA,SLB-190471,Pylopaguropsis lewinsohni,NE,NA,am,202,Tanzania,17,NA,5426
NA,SLB-190486,Synalpheus heroni,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Oph-212328,Ophiactis picteti,NE,NA,am,202,Tanzania,23,NA,5426
NA,W-Bch-211043,Paraxanthodes cumatodes,NE,NA,am,202,Tanzania,16,NA,5426
NA,SLB-94649,Anteaeolidiella indica,NE,NA,am,202,Tanzania,23,NA,5426
NA,SLB-71725,Stylocheilus citrinus,NE,NA,am,202,Tanzania,19,NA,5426
NA,ITS-551993,Mesopenaeus mariae,NE,NA,am,202,Tanzania,16,NA,5426
NA,ITS-551538,Benthesicymus tirmiziae,NE,NA,am,202,Tanzania,69,NA,5426
NA,ITS-659868,Cinetorhynchus concolor,NE,NA,am,202,Tanzania,23,NA,5426
NA,ITS-659908,Alpheus coetivensis,NE,NA,am,202,Tanzania,23,NA,5426
